Timestamp,PhaseA_Current,PhaseB_Current,PhaseC_Current,Power_Consumption,Power_Factor,Vibration,Temp,Speed,Health_Status,RUL
2025-09-05 01:15:52.787839,10.256,10.25,10.004,6.55,0.93,0.429,43.841,1502.9,Normal,906.0
2025-09-05 01:15:53.787839,9.593,10.056,9.988,6.38,0.932,0.415,43.873,1499.8,Normal,906.0
2025-09-05 01:15:54.787839,9.396,9.898,10.355,6.38,0.931,0.394,43.799,1498.0,Normal,906.0
2025-09-05 01:15:55.787839,10.136,10.323,9.765,6.51,0.932,0.407,43.761,1495.1,Normal,906.0
2025-09-05 01:15:56.787839,9.666,10.481,9.789,6.45,0.933,0.404,43.199,1501.0,Normal,906.0
2025-09-05 01:15:57.787839,9.453,9.368,9.732,6.15,0.932,0.397,45.695,1495.8,Normal,906.0
2025-09-05 01:15:58.787839,9.335,9.596,9.263,6.08,0.933,0.493,44.111,1497.0,Normal,906.0
2025-09-05 01:15:59.787839,9.519,10.419,9.741,6.4,0.933,0.48,44.504,1497.1,Normal,906.0
2025-09-05 01:16:00.787839,10.73,10.343,10.393,6.78,0.933,0.384,45.63,1499.0,Normal,906.0
2025-09-05 01:16:01.787839,9.985,10.447,10.128,6.59,0.934,0.306,44.159,1496.7,Normal,906.0
2025-09-05 01:16:02.787839,9.965,10.679,11.007,6.83,0.934,0.302,43.483,1497.1,Normal,906.0
2025-09-05 01:16:03.787839,9.427,9.651,10.574,6.4,0.934,0.507,43.313,1502.8,Normal,906.0
2025-09-05 01:16:04.787839,10.44,10.45,10.544,6.78,0.934,0.444,45.361,1500.5,Normal,906.0
2025-09-05 01:16:05.787839,9.415,10.031,10.412,6.43,0.933,0.467,44.536,1500.1,Normal,906.0
2025-09-05 01:16:06.787839,10.137,9.801,9.343,6.31,0.934,0.395,43.893,1501.3,Normal,906.0
2025-09-05 01:16:07.787839,9.665,10.249,9.895,6.42,0.933,0.363,43.653,1496.8,Normal,906.0
2025-09-05 01:16:08.787839,10.406,10.471,10.154,6.7,0.935,0.333,43.921,1501.1,Normal,906.0
2025-09-05 01:16:09.787839,9.333,10.025,10.496,6.44,0.934,0.248,44.268,1501.3,Normal,906.0
2025-09-05 01:16:10.787839,10.284,9.49,10.42,6.51,0.934,0.35,45.411,1496.9,Normal,906.0
2025-09-05 01:16:11.787839,10.054,10.164,10.077,6.54,0.934,0.413,43.986,1501.8,Normal,906.0
2025-09-05 01:16:12.787839,10.176,9.997,10.045,6.53,0.935,0.407,43.433,1500.7,Normal,906.0
2025-09-05 01:16:13.787839,11.043,10.775,11.12,7.12,0.936,0.414,43.313,1500.7,Normal,906.0
2025-09-05 01:16:14.787839,10.671,10.387,9.9,6.7,0.938,0.388,44.586,1505.0,Normal,906.0
2025-09-05 01:16:15.787839,11.201,11.484,10.424,7.16,0.936,0.359,44.904,1500.3,Normal,906.0
2025-09-05 01:16:16.787839,9.085,9.702,10.532,6.32,0.934,0.438,45.217,1497.2,Normal,906.0
2025-09-05 01:16:17.787839,11.594,9.786,10.791,6.93,0.933,0.422,46.075,1500.3,Normal,906.0
2025-09-05 01:16:18.787839,10.45,9.931,9.781,6.49,0.931,0.459,42.939,1500.0,Normal,906.0
2025-09-05 01:16:19.787839,9.722,9.721,10.068,6.34,0.93,0.42,44.002,1496.7,Normal,906.0
2025-09-05 01:16:20.787839,9.955,9.564,8.723,6.06,0.929,0.358,43.538,1494.0,Normal,906.0
2025-09-05 01:16:21.787839,10.965,9.857,9.735,6.56,0.929,0.335,43.895,1499.8,Normal,906.0
2025-09-05 01:16:22.787839,10.285,10.046,9.561,6.41,0.929,0.289,43.324,1502.9,Normal,906.0
2025-09-05 01:16:23.787839,9.608,10.095,9.54,6.26,0.927,0.436,44.275,1502.8,Normal,906.0
2025-09-05 01:16:24.787839,9.73,9.887,10.038,6.35,0.927,0.314,43.016,1500.9,Normal,906.0
2025-09-05 01:16:25.787839,10.827,11.186,9.851,6.83,0.928,0.389,44.498,1504.7,Normal,906.0
2025-09-05 01:16:26.787839,10.122,10.172,10.72,6.64,0.928,0.416,44.866,1500.5,Normal,906.0
2025-09-05 01:16:27.787839,10.79,9.903,10.827,6.75,0.927,0.362,43.841,1499.4,Normal,906.0
2025-09-05 01:16:28.787839,9.999,9.504,9.407,6.2,0.928,0.369,44.706,1500.6,Normal,906.0
2025-09-05 01:16:29.787839,9.894,9.699,10.121,6.38,0.929,0.395,44.23,1497.8,Normal,906.0
2025-09-05 01:16:30.787839,10.179,9.255,9.534,6.21,0.929,0.351,44.505,1496.2,Normal,906.0
2025-09-05 01:16:31.787839,10.098,8.295,10.49,6.2,0.93,0.44,44.239,1497.1,Normal,906.0
2025-09-05 01:16:32.787839,9.82,10.262,9.797,6.41,0.929,0.383,43.296,1498.6,Normal,906.0
2025-09-05 01:16:33.787839,9.438,9.146,10.376,6.22,0.93,0.396,43.944,1502.6,Normal,906.0
2025-09-05 01:16:34.787839,9.75,10.232,9.854,6.4,0.929,0.327,43.646,1495.7,Normal,906.0
2025-09-05 01:16:35.787839,10.24,9.451,10.081,6.38,0.928,0.429,44.51,1497.1,Normal,906.0
2025-09-05 01:16:36.787839,9.805,9.55,10.397,6.37,0.927,0.388,43.724,1502.4,Normal,906.0
2025-09-05 01:16:37.787839,10.243,10.703,9.986,6.62,0.927,0.357,44.7,1498.9,Normal,906.0
2025-09-05 01:16:38.787839,10.012,9.873,9.492,6.29,0.927,0.439,44.372,1499.4,Normal,906.0
2025-09-05 01:16:39.787839,10.335,9.805,10.184,6.48,0.926,0.257,44.243,1498.9,Normal,906.0
2025-09-05 01:16:40.787839,9.253,9.823,11.031,6.44,0.926,0.443,44.2,1505.8,Normal,906.0
2025-09-05 01:16:41.787839,10.487,9.67,10.026,6.46,0.927,0.333,44.791,1501.7,Normal,906.0
2025-09-05 01:16:42.787839,9.533,10.055,8.704,6.05,0.927,0.509,44.337,1500.8,Normal,906.0
2025-09-05 01:16:43.787839,10.05,10.167,9.406,6.34,0.927,0.437,44.631,1500.6,Normal,906.0
2025-09-05 01:16:44.787839,9.102,10.028,10.048,6.25,0.927,0.483,43.34,1501.2,Normal,906.0
2025-09-05 01:16:45.787839,11.352,10.47,10.316,6.87,0.926,0.368,43.649,1505.5,Normal,906.0
2025-09-05 01:16:46.787839,9.821,10.084,10.344,6.47,0.925,0.397,43.929,1498.9,Normal,906.0
2025-09-05 01:16:47.787839,10.464,10.095,9.816,6.5,0.927,0.395,43.896,1500.5,Normal,906.0
2025-09-05 01:16:48.787839,10.061,9.989,10.52,6.54,0.926,0.443,43.297,1500.1,Normal,906.0
2025-09-05 01:16:49.787839,9.648,9.687,10.153,6.32,0.928,0.412,44.809,1502.7,Normal,906.0
2025-09-05 01:16:50.787839,10.333,9.792,10.64,6.59,0.928,0.465,43.244,1505.1,Normal,906.0
2025-09-05 01:16:51.787839,10.595,8.724,10.482,6.38,0.927,0.428,44.686,1498.2,Normal,906.0
2025-09-05 01:16:52.787839,9.958,9.725,9.667,6.3,0.929,0.372,45.201,1501.4,Normal,906.0
2025-09-05 01:16:53.787839,10.29,9.853,10.749,6.64,0.93,0.427,43.598,1500.5,Normal,906.0
2025-09-05 01:16:54.787839,10.117,9.03,10.377,6.34,0.93,0.414,42.356,1495.8,Normal,906.0
2025-09-05 01:16:55.787839,10.254,10.316,9.938,6.55,0.93,0.453,43.631,1502.9,Normal,906.0
2025-09-05 01:16:56.787839,11.2,10.156,10.969,6.92,0.928,0.41,43.558,1504.7,Normal,906.0
2025-09-05 01:16:57.787839,10.237,10.264,11.368,6.83,0.928,0.298,43.036,1502.5,Normal,906.0
2025-09-05 01:16:58.787839,10.201,10.369,10.73,6.71,0.928,0.436,44.377,1498.1,Normal,906.0
2025-09-05 01:16:59.787839,10.108,10.065,9.165,6.28,0.928,0.422,44.354,1495.9,Normal,906.0
2025-09-05 01:17:00.787839,10.051,9.55,9.036,6.13,0.926,0.393,44.271,1501.9,Normal,906.0
2025-09-05 01:17:01.787839,8.912,9.221,9.733,5.97,0.928,0.399,43.206,1496.8,Normal,906.0
2025-09-05 01:17:02.787839,10.468,8.909,9.318,6.14,0.927,0.5,44.676,1497.1,Normal,906.0
2025-09-05 01:17:03.787839,9.71,10.553,9.471,6.37,0.927,0.388,43.481,1500.6,Normal,906.0
2025-09-05 01:17:04.787839,9.767,9.964,9.935,6.35,0.927,0.482,43.198,1502.2,Normal,906.0
2025-09-05 01:17:05.787839,9.594,9.748,10.062,6.31,0.929,0.425,43.324,1499.0,Normal,906.0
2025-09-05 01:17:06.787839,10.297,10.513,10.676,6.76,0.929,0.351,43.565,1499.4,Normal,906.0
2025-09-05 01:17:07.787839,9.875,9.961,11.049,6.63,0.929,0.308,44.271,1499.6,Normal,906.0
2025-09-05 01:17:08.787839,8.968,10.097,9.299,6.09,0.929,0.405,43.197,1497.3,Normal,906.0
2025-09-05 01:17:09.787839,10.034,10.603,10.546,6.68,0.928,0.505,43.57,1498.8,Normal,906.0
2025-09-05 01:17:10.787839,10.275,10.06,10.156,6.52,0.927,0.383,45.25,1495.1,Normal,906.0
2025-09-05 01:17:11.787839,9.513,9.137,10.308,6.19,0.925,0.384,43.529,1502.2,Normal,906.0
2025-09-05 01:17:12.787839,10.261,9.855,10.015,6.44,0.926,0.415,44.658,1508.4,Normal,906.0
2025-09-05 01:17:13.787839,10.923,10.348,10.782,6.86,0.926,0.326,44.167,1500.2,Normal,906.0
2025-09-05 01:17:14.787839,10.094,9.188,9.952,6.26,0.927,0.418,44.663,1503.6,Normal,906.0
2025-09-05 01:17:15.787839,8.858,9.605,10.755,6.26,0.927,0.451,44.136,1499.2,Normal,906.0
2025-09-05 01:17:16.787839,9.834,10.482,9.978,6.49,0.927,0.4,43.953,1496.0,Normal,906.0
2025-09-05 01:17:17.787839,9.7,9.36,8.647,5.93,0.927,0.322,43.564,1506.8,Normal,906.0
2025-09-05 01:17:18.787839,9.832,11.326,10.301,6.73,0.927,0.379,43.451,1497.5,Normal,906.0
2025-09-05 01:17:19.787839,9.98,10.027,9.673,6.36,0.927,0.287,44.116,1502.9,Normal,906.0
2025-09-05 01:17:20.787839,9.864,9.621,8.72,6.03,0.927,0.326,43.523,1500.7,Normal,906.0
2025-09-05 01:17:21.787839,9.45,9.537,9.838,6.17,0.927,0.443,42.637,1503.6,Normal,906.0
2025-09-05 01:17:22.787839,10.602,9.414,10.276,6.48,0.927,0.394,44.242,1499.8,Normal,906.0
2025-09-05 01:17:23.787839,9.855,10.062,10.388,6.49,0.927,0.441,43.926,1496.5,Normal,906.0
2025-09-05 01:17:24.787839,9.836,9.746,10.334,6.4,0.927,0.458,44.265,1498.0,Normal,906.0
2025-09-05 01:17:25.787839,10.226,9.826,9.99,6.44,0.928,0.335,44.0,1507.1,Normal,906.0
2025-09-05 01:17:26.787839,9.197,10.08,9.815,6.24,0.928,0.382,44.549,1501.0,Normal,906.0
2025-09-05 01:17:27.787839,10.633,9.646,9.547,6.4,0.929,0.36,44.316,1506.5,Normal,906.0
2025-09-05 01:17:28.787839,9.509,10.418,10.42,6.51,0.929,0.402,43.911,1498.9,Normal,906.0
2025-09-05 01:17:29.787839,10.905,10.127,10.351,6.73,0.929,0.41,44.28,1502.1,Normal,906.0
2025-09-05 01:17:30.787839,10.563,9.693,9.705,6.43,0.93,0.387,44.925,1496.1,Normal,906.0
2025-09-05 01:17:31.787839,9.495,10.105,10.738,6.52,0.931,0.317,43.404,1500.1,Normal,906.0
2025-09-05 01:17:32.787839,10.167,8.845,10.454,6.33,0.93,0.318,42.606,1506.7,Normal,906.0
2025-09-05 01:17:33.787839,9.522,10.185,10.461,6.48,0.93,0.527,44.666,1497.6,Normal,906.0
2025-09-05 01:17:34.787839,9.453,10.176,9.99,6.36,0.93,0.43,44.43,1497.9,Normal,906.0
2025-09-05 01:17:35.787839,8.751,8.964,11.005,6.17,0.931,0.39,45.948,1502.5,Normal,906.0
2025-09-05 01:17:36.787839,10.317,9.064,9.596,6.23,0.931,0.401,44.077,1500.3,Normal,906.0
2025-09-05 01:17:37.787839,9.772,9.837,8.936,6.13,0.93,0.511,43.82,1505.7,Normal,906.0
2025-09-05 01:17:38.787839,10.393,9.676,10.456,6.56,0.93,0.458,44.316,1499.3,Normal,906.0
2025-09-05 01:17:39.787839,10.113,9.966,10.483,6.57,0.931,0.402,44.606,1500.2,Normal,906.0
2025-09-05 01:17:40.787839,9.391,10.022,10.427,6.42,0.931,0.356,44.43,1501.0,Normal,906.0
2025-09-05 01:17:41.787839,10.421,10.761,10.623,6.85,0.932,0.43,43.84,1496.8,Normal,906.0
2025-09-05 01:17:42.787839,10.26,9.816,10.581,6.61,0.934,0.375,44.899,1496.1,Normal,906.0
2025-09-05 01:17:43.787839,9.76,10.299,10.607,6.61,0.934,0.489,43.317,1495.8,Normal,906.0
2025-09-05 01:17:44.787839,10.488,9.76,10.2,6.57,0.935,0.394,43.533,1490.1,Normal,906.0
2025-09-05 01:17:45.787839,9.865,10.19,10.2,6.52,0.934,0.455,45.109,1499.7,Normal,906.0
2025-09-05 01:17:46.787839,9.607,9.788,10.078,6.36,0.934,0.439,44.489,1496.1,Normal,906.0
2025-09-05 01:17:47.787839,9.905,9.337,10.545,6.43,0.934,0.326,43.707,1498.4,Normal,906.0
2025-09-05 01:17:48.787839,9.815,9.688,9.66,6.29,0.934,0.402,44.097,1503.1,Normal,906.0
2025-09-05 01:17:49.787839,9.258,10.185,9.938,6.33,0.934,0.483,45.45,1497.2,Normal,906.0
2025-09-05 01:17:50.787839,8.682,9.415,9.478,5.95,0.934,0.322,43.85,1502.1,Normal,906.0
2025-09-05 01:17:51.787839,10.823,10.034,10.33,6.73,0.934,0.346,43.515,1495.3,Normal,906.0
2025-09-05 01:17:52.787839,10.566,10.155,10.826,6.81,0.935,0.421,44.052,1497.9,Normal,906.0
2025-09-05 01:17:53.787839,10.739,10.163,9.598,6.6,0.937,0.455,44.629,1505.2,Normal,906.0
2025-09-05 01:17:54.787839,10.451,10.365,9.184,6.49,0.937,0.208,44.27,1498.7,Normal,906.0
2025-09-05 01:17:55.787839,9.793,11.011,9.973,6.65,0.936,0.428,44.744,1503.9,Normal,906.0
2025-09-05 01:17:56.787839,9.912,9.358,10.159,6.36,0.935,0.269,43.417,1507.1,Normal,906.0
2025-09-05 01:17:57.787839,9.692,9.804,9.924,6.35,0.935,0.357,43.177,1498.7,Normal,906.0
2025-09-05 01:17:58.787839,10.271,9.966,9.402,6.39,0.934,0.31,44.777,1498.0,Normal,906.0
2025-09-05 01:17:59.787839,10.236,9.742,10.553,6.59,0.934,0.397,43.204,1493.5,Normal,906.0
2025-09-05 01:18:00.787839,9.829,10.579,10.17,6.61,0.935,0.413,43.197,1500.9,Normal,906.0
2025-09-05 01:18:01.787839,10.219,10.617,10.903,6.87,0.937,0.43,43.49,1501.1,Normal,906.0
2025-09-05 01:18:02.787839,10.58,11.114,10.488,6.96,0.937,0.451,43.359,1502.3,Normal,906.0
2025-09-05 01:18:03.787839,9.999,9.924,9.58,6.39,0.937,0.302,43.558,1504.2,Normal,906.0
2025-09-05 01:18:04.787839,9.418,9.42,10.242,6.3,0.938,0.435,42.798,1496.9,Normal,906.0
2025-09-05 01:18:05.787839,10.228,9.88,10.299,6.61,0.941,0.385,44.982,1505.6,Normal,906.0
2025-09-05 01:18:06.787839,9.388,9.512,10.818,6.46,0.941,0.405,42.929,1499.2,Normal,906.0
2025-09-05 01:18:07.787839,9.596,10.411,9.714,6.45,0.94,0.503,45.598,1501.1,Normal,906.0
2025-09-05 01:18:08.787839,10.138,10.373,9.377,6.49,0.94,0.455,44.583,1499.8,Normal,906.0
2025-09-05 01:18:09.787839,10.309,10.381,10.018,6.66,0.939,0.301,45.922,1497.7,Normal,906.0
2025-09-05 01:18:10.787839,10.048,11.041,9.903,6.72,0.94,0.397,43.504,1496.4,Normal,906.0
2025-09-05 01:18:11.787839,9.494,10.004,9.889,6.38,0.94,0.356,43.723,1500.6,Normal,906.0
2025-09-05 01:18:12.787839,11.393,9.675,10.168,6.78,0.94,0.374,44.974,1497.1,Normal,906.0
2025-09-05 01:18:13.787839,9.739,9.975,8.597,6.14,0.94,0.434,43.32,1499.3,Normal,906.0
2025-09-05 01:18:14.787839,10.227,9.512,9.435,6.33,0.939,0.388,44.595,1498.8,Normal,906.0
2025-09-05 01:18:15.787839,9.708,9.652,10.063,6.39,0.94,0.333,43.955,1498.9,Normal,906.0
2025-09-05 01:18:16.787839,9.53,10.004,9.959,6.4,0.939,0.413,44.69,1494.6,Normal,906.0
2025-09-05 01:18:17.787839,10.026,10.244,11.002,6.8,0.942,0.351,44.989,1490.5,Normal,906.0
2025-09-05 01:18:18.787839,9.779,9.581,10.006,6.38,0.941,0.406,43.654,1502.5,Normal,906.0
2025-09-05 01:18:19.787839,10.048,9.341,9.323,6.23,0.94,0.387,43.478,1503.4,Normal,906.0
2025-09-05 01:18:20.787839,9.672,10.354,9.653,6.44,0.939,0.442,43.114,1492.3,Normal,906.0
2025-09-05 01:18:21.787839,10.067,9.559,10.496,6.54,0.94,0.381,42.993,1501.3,Normal,906.0
2025-09-05 01:18:22.787839,9.598,10.045,9.846,6.4,0.94,0.442,43.631,1500.7,Normal,906.0
2025-09-05 01:18:23.787839,10.546,10.577,8.991,6.53,0.94,0.425,44.025,1496.0,Normal,906.0
2025-09-05 01:18:24.787839,10.135,10.388,10.319,6.7,0.941,0.353,43.623,1502.7,Normal,906.0
2025-09-05 01:18:25.787839,9.798,10.154,10.434,6.59,0.939,0.364,44.164,1503.4,Normal,906.0
2025-09-05 01:18:26.787839,10.183,10.733,10.138,6.74,0.939,0.368,44.604,1503.2,Normal,906.0
2025-09-05 01:18:27.787839,10.019,10.324,9.933,6.56,0.939,0.42,43.709,1505.2,Normal,906.0
2025-09-05 01:18:28.787839,10.506,9.89,10.872,6.8,0.941,0.436,43.868,1503.0,Normal,906.0
2025-09-05 01:18:29.787839,10.598,11.077,8.853,6.63,0.941,0.439,44.816,1497.5,Normal,906.0
2025-09-05 01:18:30.787839,9.881,10.386,10.545,6.69,0.94,0.409,44.344,1500.0,Normal,906.0
2025-09-05 01:18:31.787839,9.603,9.758,9.543,6.28,0.941,0.297,43.732,1501.2,Normal,906.0
2025-09-05 01:18:32.787839,9.823,10.293,10.649,6.69,0.941,0.384,43.632,1504.5,Normal,906.0
2025-09-05 01:18:33.787839,8.395,8.783,9.07,5.71,0.942,0.248,44.514,1499.3,Normal,906.0
2025-09-05 01:18:34.787839,10.06,9.316,9.725,6.33,0.941,0.416,43.748,1498.1,Normal,906.0
2025-09-05 01:18:35.787839,10.622,10.901,10.57,6.97,0.941,0.491,42.702,1495.0,Normal,906.0
2025-09-05 01:18:36.787839,10.062,8.88,10.119,6.31,0.94,0.364,42.539,1502.6,Normal,906.0
2025-09-05 01:18:37.787839,10.978,9.75,8.563,6.36,0.94,0.43,43.393,1500.6,Normal,906.0
2025-09-05 01:18:38.787839,9.699,10.012,10.306,6.52,0.94,0.432,43.266,1497.4,Normal,906.0
2025-09-05 01:18:39.787839,9.735,10.005,10.716,6.62,0.941,0.354,44.115,1502.3,Normal,906.0
2025-09-05 01:18:40.787839,10.359,10.777,9.978,6.77,0.943,0.371,42.628,1499.0,Normal,906.0
2025-09-05 01:18:41.787839,10.609,9.216,10.022,6.51,0.944,0.413,44.04,1496.0,Normal,906.0
2025-09-05 01:18:42.787839,10.454,9.54,10.408,6.63,0.944,0.414,43.293,1504.0,Normal,906.0
2025-09-05 01:18:43.787839,9.665,10.365,10.267,6.6,0.944,0.39,44.805,1493.8,Normal,906.0
2025-09-05 01:18:44.787839,9.863,10.409,9.323,6.46,0.945,0.38,43.551,1500.4,Normal,906.0
2025-09-05 01:18:45.787839,8.72,9.59,9.174,6.0,0.946,0.368,44.465,1499.7,Normal,906.0
2025-09-05 01:18:46.787839,11.248,10.395,11.035,7.14,0.946,0.427,44.043,1495.1,Normal,906.0
2025-09-05 01:18:47.787839,9.387,9.527,9.729,6.26,0.947,0.493,43.609,1501.0,Normal,906.0
2025-09-05 01:18:48.787839,9.456,9.888,10.175,6.45,0.946,0.332,43.128,1497.9,Normal,906.0
2025-09-05 01:18:49.787839,9.713,9.239,8.931,6.09,0.946,0.289,43.354,1505.1,Normal,906.0
2025-09-05 01:18:50.787839,10.151,10.291,10.364,6.73,0.946,0.363,44.992,1503.0,Normal,906.0
2025-09-05 01:18:51.787839,10.971,9.785,10.94,6.92,0.946,0.389,44.154,1500.6,Normal,906.0
2025-09-05 01:18:52.787839,9.967,9.347,11.175,6.66,0.947,0.358,43.406,1492.5,Normal,906.0
2025-09-05 01:18:53.787839,9.545,10.323,10.288,6.6,0.947,0.384,44.175,1498.3,Normal,906.0
2025-09-05 01:18:54.787839,9.744,9.645,10.426,6.51,0.945,0.387,43.641,1498.1,Normal,906.0
2025-09-05 01:18:55.787839,9.331,10.837,8.723,6.32,0.947,0.376,43.371,1503.7,Normal,906.0
2025-09-05 01:18:56.787839,11.059,10.129,10.083,6.85,0.948,0.462,43.827,1500.5,Normal,906.0
2025-09-05 01:18:57.787839,10.075,9.848,11.137,6.79,0.947,0.366,44.695,1500.9,Normal,906.0
2025-09-05 01:18:58.787839,10.055,10.396,10.19,6.7,0.947,0.47,43.879,1503.1,Normal,906.0
2025-09-05 01:18:59.787839,9.641,10.235,9.988,6.53,0.947,0.505,44.396,1504.9,Normal,906.0
2025-09-05 01:19:00.787839,9.09,9.905,10.919,6.54,0.947,0.318,43.692,1504.4,Normal,906.0
2025-09-05 01:19:01.787839,11.054,10.186,9.814,6.78,0.945,0.261,43.643,1501.6,Normal,906.0
2025-09-05 01:19:02.787839,10.002,10.214,9.906,6.57,0.945,0.411,44.92,1499.2,Normal,906.0
2025-09-05 01:19:03.787839,10.472,10.379,10.525,6.85,0.945,0.433,43.346,1501.3,Normal,906.0
2025-09-05 01:19:04.787839,8.917,9.81,9.913,6.25,0.944,0.405,43.766,1499.9,Normal,906.0
2025-09-05 01:19:05.787839,9.698,9.675,9.059,6.2,0.944,0.336,44.697,1502.4,Normal,906.0
2025-09-05 01:19:06.787839,10.654,10.869,10.633,7.02,0.945,0.34,43.632,1498.3,Normal,906.0
2025-09-05 01:19:07.787839,11.085,10.281,10.486,6.95,0.945,0.39,45.448,1502.7,Normal,906.0
2025-09-05 01:19:08.787839,9.544,9.495,9.878,6.31,0.945,0.402,43.252,1500.2,Normal,906.0
2025-09-05 01:19:09.787839,10.427,9.796,9.476,6.48,0.944,0.372,44.378,1501.2,Normal,906.0
2025-09-05 01:19:10.787839,11.023,10.268,9.878,6.79,0.943,0.409,45.277,1496.4,Normal,906.0
2025-09-05 01:19:11.787839,9.977,9.684,9.889,6.44,0.943,0.394,44.151,1499.2,Normal,906.0
2025-09-05 01:19:12.787839,10.461,10.601,9.689,6.69,0.943,0.457,44.215,1501.4,Normal,906.0
2025-09-05 01:19:13.787839,10.878,10.058,10.802,6.92,0.945,0.349,44.662,1499.4,Normal,906.0
2025-09-05 01:19:14.787839,10.672,10.505,10.447,6.9,0.944,0.383,42.298,1492.9,Normal,906.0
2025-09-05 01:19:15.787839,10.551,10.906,9.589,6.77,0.945,0.496,45.029,1496.3,Normal,906.0
2025-09-05 01:19:16.787839,9.41,9.682,9.096,6.15,0.944,0.363,44.185,1501.0,Normal,906.0
2025-09-05 01:19:17.787839,10.278,10.089,10.355,6.7,0.945,0.334,44.002,1504.5,Normal,906.0
2025-09-05 01:19:18.787839,10.008,9.462,10.594,6.55,0.943,0.403,44.135,1499.3,Normal,906.0
2025-09-05 01:19:19.787839,9.22,9.289,9.52,6.11,0.943,0.353,42.453,1498.6,Normal,906.0
2025-09-05 01:19:20.787839,11.092,10.408,10.018,6.86,0.943,0.361,44.75,1503.1,Normal,906.0
2025-09-05 01:19:21.787839,10.366,10.233,10.452,6.78,0.946,0.376,44.412,1500.0,Normal,906.0
2025-09-05 01:19:22.787839,10.058,10.326,9.971,6.63,0.946,0.404,43.31,1502.2,Normal,906.0
2025-09-05 01:19:23.787839,10.159,9.841,10.23,6.6,0.945,0.441,44.319,1499.1,Normal,906.0
2025-09-05 01:19:24.787839,9.518,10.175,10.831,6.67,0.946,0.329,44.486,1498.8,Normal,906.0
2025-09-05 01:19:25.787839,10.341,10.186,10.984,6.88,0.946,0.373,43.783,1502.4,Normal,906.0
2025-09-05 01:19:26.787839,10.776,10.954,10.823,7.1,0.945,0.484,45.03,1502.0,Normal,906.0
2025-09-05 01:19:27.787839,9.573,9.477,9.058,6.14,0.946,0.483,43.762,1499.1,Normal,906.0
2025-09-05 01:19:28.787839,9.745,9.608,10.185,6.45,0.945,0.401,43.778,1496.6,Normal,906.0
2025-09-05 01:19:29.787839,10.292,9.699,10.293,6.61,0.945,0.439,44.513,1495.0,Normal,906.0
2025-09-05 01:19:30.787839,10.413,9.341,9.237,6.33,0.945,0.376,43.348,1495.4,Normal,906.0
2025-09-05 01:19:31.787839,9.629,10.799,10.259,6.7,0.945,0.428,43.83,1498.1,Normal,906.0
2025-09-05 01:19:32.787839,10.355,10.375,10.656,6.86,0.946,0.458,43.339,1500.9,Normal,906.0
2025-09-05 01:19:33.787839,9.806,11.275,9.088,6.58,0.945,0.5,43.806,1495.0,Normal,906.0
2025-09-05 01:19:34.787839,10.844,9.694,9.663,6.59,0.945,0.41,43.754,1495.2,Normal,906.0
2025-09-05 01:19:35.787839,10.416,9.044,9.86,6.39,0.944,0.41,44.025,1501.1,Normal,906.0
2025-09-05 01:19:36.787839,9.261,9.852,9.741,6.29,0.944,0.35,44.696,1504.7,Normal,906.0
2025-09-05 01:19:37.787839,10.614,11.082,10.484,7.02,0.945,0.359,44.456,1503.3,Normal,906.0
2025-09-05 01:19:38.787839,10.163,10.42,10.608,6.81,0.945,0.348,44.174,1494.5,Normal,906.0
2025-09-05 01:19:39.787839,8.973,9.743,9.125,6.07,0.945,0.428,44.824,1501.2,Normal,906.0
2025-09-05 01:19:40.787839,8.674,9.086,8.915,5.82,0.944,0.417,43.335,1502.9,Normal,906.0
2025-09-05 01:19:41.787839,10.282,9.441,10.17,6.51,0.943,0.403,44.206,1498.5,Normal,906.0
2025-09-05 01:19:42.787839,9.97,10.346,10.028,6.61,0.944,0.412,44.551,1499.3,Normal,906.0
2025-09-05 01:19:43.787839,9.345,9.421,8.394,5.92,0.943,0.267,45.267,1501.0,Normal,906.0
2025-09-05 01:19:44.787839,10.838,10.064,10.76,6.9,0.943,0.393,44.119,1501.5,Normal,906.0
2025-09-05 01:19:45.787839,10.085,9.806,9.738,6.46,0.944,0.366,43.634,1501.2,Normal,906.0
2025-09-05 01:19:46.787839,9.569,9.704,9.679,6.3,0.942,0.375,43.905,1502.2,Normal,906.0
2025-09-05 01:19:47.787839,9.917,9.615,9.325,6.28,0.942,0.45,43.965,1500.7,Normal,906.0
2025-09-05 01:19:48.787839,9.283,8.997,10.353,6.23,0.941,0.479,43.431,1498.1,Normal,906.0
2025-09-05 01:19:49.787839,10.861,9.971,10.121,6.73,0.942,0.399,43.965,1498.7,Normal,906.0
2025-09-05 01:19:50.787839,9.258,9.715,9.783,6.25,0.942,0.461,45.189,1497.7,Normal,906.0
2025-09-05 01:19:51.787839,9.528,10.79,8.802,6.33,0.941,0.402,42.886,1498.6,Normal,906.0
2025-09-05 01:19:52.787839,9.85,9.669,9.509,6.31,0.941,0.486,42.218,1501.7,Normal,906.0
2025-09-05 01:19:53.787839,11.351,9.885,9.366,6.66,0.942,0.32,42.907,1497.7,Normal,906.0
2025-09-05 01:19:54.787839,9.161,9.943,9.668,6.25,0.941,0.359,43.3,1503.2,Normal,906.0
2025-09-05 01:19:55.787839,10.61,10.44,9.759,6.69,0.941,0.46,43.236,1497.0,Normal,906.0
